id,skill,category
2034,Opera,"Industry Knowledge"
6311,"Operating System ","Tools & Technologies"
135,"Operating Systems","Tools & Technologies"
5519,"Operating Systems Design","Other Skills"
6084,"Operational Efficiency","Other Skills"
1662,"Operational Excellence","Industry Knowledge"
5970,"Operational Planning","Industry Knowledge"
4761,"OPERATIONAL RISK MANAGEMENT","Industry Knowledge"
5559,Operations,"Other Skills"
1564,"Operations Management","Industry Knowledge"
3166,"Operations Research","Industry Knowledge"
6417,OPNET,"Other Skills"
6362,"Optical Communications","Other Skills"
2738,"Optical Fiber","Industry Knowledge"
3513,Optics,"Industry Knowledge"
1899,Optimization,"Industry Knowledge"
3167,"Optimization Algorithms","Other Skills"
3639,Optimizations,"Industry Knowledge"
4598,Optimizely,"Other Skills"
3755,"Optimizing Performance","Other Skills"
3251,"Option Pricing Models","Other Skills"
3249,Options,"Industry Knowledge"
3252,"Options Strategies","Other Skills"
366,Oracle,"Tools & Technologies"
5270,"Oracle 8i","Tools & Technologies"
3782,"Oracle 9i","Tools & Technologies"
3952,"Oracle Agile PLM","Other Skills"
5624,"Oracle Applications","Tools & Technologies"
3854,"Oracle ASM","Other Skills"
1703,"Oracle Coherence","Other Skills"
3976,"Oracle Configurator","Other Skills"
439,"Oracle Database","Tools & Technologies"
2598,"Oracle database administration","Other Skills"
6055,"Oracle DB","Tools & Technologies"
6465,"Oracle Discoverer 10g","Other Skills"
2337,"Oracle E-Business Suite","Tools & Technologies"
2534,"Oracle Forms","Other Skills"
951,"Oracle Fusion Middleware","Other Skills"
5143,"Oracle HR","Other Skills"
6211,"Oracle Order Management","Other Skills"
526,"Oracle PL/SQL Development","Tools & Technologies"
1619,"Oracle Pro*C","Other Skills"
2532,"Oracle RAC","Other Skills"
2530,"Oracle RDBMS","Tools & Technologies"
6437,"Oracle Spatial","Other Skills"
1615,"Oracle SQL","Tools & Technologies"
438,"Oracle SQL Developer","Tools & Technologies"
6056,"Oracle Warehouse Builder","Other Skills"
3555,"Oral Communication","Interpersonal Skills"
6467,Orcad,"Other Skills"
2046,"OrCAD Capture CIS","Other Skills"
6144,"Orchestral Music","Industry Knowledge"
5123,orchestrator,"Other Skills"
5006,"Order Fulfillment","Other Skills"
2520,"Order Management","Industry Knowledge"
5007,"Order to Cash","Other Skills"
3110,"Organic Chemistry","Industry Knowledge"
4511,"Organic Search","Other Skills"
450,"Organization Skills","Interpersonal Skills"
2443,"Organizational & Writing Skills","Other Skills"
2519,"Organizational Behavior","Other Skills"
4544,"Organizational Culture","Other Skills"
6124,"Organizational Design","Industry Knowledge"
4718,"Organizational Development","Interpersonal Skills"
449,"Organizational Effectiveness","Interpersonal Skills"
1246,"Organizational Leadership","Interpersonal Skills"
2766,"Organizational Skills","Interpersonal Skills"
5637,Orientdb,"Other Skills"
3063,Origami,"Other Skills"
830,ORM,"Other Skills"
1719,"ORM Tools","Other Skills"
6372,Orthopedics,"Industry Knowledge"
338,"OS X","Tools & Technologies"
2659,OS/400,"Other Skills"
2687,Oscilloscope,"Other Skills"
5503,OSGi,"Other Skills"
1884,"OSHA 30-Hour","Other Skills"
2707,OSPF,"Industry Knowledge"
3775,OSX,"Tools & Technologies"
2720,OTV,"Other Skills"
4223,"Outbound Marketing","Other Skills"
4010,"Outdoor Education","Other Skills"
240,Outlook,"Tools & Technologies"
4122,Outsourcing,"Industry Knowledge"
4477,"Over-the-Top Content (OTT)","Other Skills"
1635,OWASP,"Other Skills"
3472,OWL,"Other Skills"
4487,Oxygen,"Other Skills"
4619,"P&L Management","Industry Knowledge"
6078,"P&L Ownership","Industry Knowledge"
5016,P2P,"Other Skills"
926,P5js,"Tools & Technologies"
4543,PaaS,"Other Skills"
3263,"Package Management","Other Skills"
3331,Packaging,"Industry Knowledge"
4790,"Packet Analysis","Other Skills"
5562,PacketCable,"Other Skills"
4459,PACS,"Tools & Technologies"
4278,"Page Layout","Industry Knowledge"
4283,Pagemaker,"Other Skills"
4203,"Paid Social Media","Other Skills"
2204,"Pain Management","Industry Knowledge"
3915,"Paint Tool SAI","Other Skills"
737,Painting,"Industry Knowledge"
505,"Pair Programming","Other Skills"
5985,"Palm OS","Other Skills"
402,Pandas,"Tools & Technologies"
908,"Pandas (Software)","Tools & Technologies"
1514,"Paper Prototyping","Other Skills"
3511,Paperwork,"Other Skills"
3641,"Parallel Algorithms","Other Skills"
3076,"Parallel Computing","Other Skills"
3855,"Parallel Processing","Other Skills"
3058,"Parallel Programming","Other Skills"
5591,Parenting,"Industry Knowledge"
6419,Parsing,"Other Skills"
570,"Partial Differential Equations","Other Skills"
6209,"Particle Physics","Other Skills"
4211,"Particle Systems","Other Skills"
4995,"Partner Engagement","Other Skills"
4130,"Partner Management","Interpersonal Skills"
4220,"Partner Relationship Management","Interpersonal Skills"
5357,Partnership-building,"Other Skills"
4132,Partnerships,"Other Skills"
2244,Pascal,"Other Skills"
6170,Passport,"Other Skills"
2825,Passport.js,"Tools & Technologies"
3779,PastPerfect,"Other Skills"
6514,"Patch Management","Other Skills"
6215,"Patent Strategy","Other Skills"
4562,Patents,"Industry Knowledge"
2978,Pathfinder,"Other Skills"
1138,"Patron Edge","Other Skills"
2010,"Pattern making","Other Skills"
911,"Pattern Recognition","Other Skills"
1759,Paychex,"Other Skills"
5666,"Payment Card Processing","Other Skills"
681,"Payment Gateways","Other Skills"
684,"Payment Solutions","Other Skills"
5664,"Payment Systems","Industry Knowledge"
5663,Payments,"Industry Knowledge"
2490,"Paypal Integration","Other Skills"
1522,Payroll,"Industry Knowledge"
1525,"Payroll Taxes","Industry Knowledge"
910,"PC building","Other Skills"
5264,PCAP,"Other Skills"
207,"PCB Design","Industry Knowledge"
4678,"PCI DSS","Industry Knowledge"
4366,PCIe,"Other Skills"
2832,PCR,"Industry Knowledge"
6464,PDFLib,"Other Skills"
3831,PDLC,"Other Skills"
3116,Pearl,"Other Skills"
4920,"Peer Mentoring","Other Skills"
5511,"Peer Reviews","Other Skills"
1054,"Peer Tutoring","Other Skills"
4336,Peer-to-peer,"Other Skills"
5486,Peering,"Other Skills"
2340,"Pega PRPC","Other Skills"
445,"Pegasystems PRPC","Other Skills"
4644,"Penetration Testing","Industry Knowledge"
259,Pentaho,"Other Skills"
4175,"People Development","Interpersonal Skills"
1833,"People Management","Interpersonal Skills"
2006,"People Skills","Interpersonal Skills"
6006,PeopleSoft,"Tools & Technologies"
3064,"Percussion Performance","Other Skills"
139,Perforce,"Other Skills"
4956,"Performance Analysis","Other Skills"
1137,"Performance Art","Other Skills"
4613,"Performance Dashboards","Other Skills"
3461,"Performance Engineering","Other Skills"
5080,"Performance Improvement","Interpersonal Skills"
4091,"Performance Management","Industry Knowledge"
3982,"Performance Marketing","Other Skills"
4975,"Performance Measurement","Other Skills"
2470,"Performance Metrics","Other Skills"
3450,"Performance Modeling","Other Skills"
4461,"Performance Monitoring","Other Skills"
6105,"Performance Reviews","Other Skills"
1590,"Performance Testing","Industry Knowledge"
2028,"Performance Tuning","Industry Knowledge"
5643,PerformancePoint,"Other Skills"
500,"Performing Arts","Industry Knowledge"
722,Perl,"Tools & Technologies"
5976,"Perl Script","Tools & Technologies"
147,Perseverant,"Other Skills"
321,"Personal Branding","Other Skills"
319,"Personal Development","Interpersonal Skills"
3885,"Personal Finance","Other Skills"
2630,"Personal Financial Planning","Other Skills"
1933,"Personal Responsibility","Other Skills"
5388,Personalization,"Other Skills"
4383,Persuasion,"Other Skills"
3379,Petrel,"Other Skills"
2862,Petroleum,"Industry Knowledge"
3860,pgAdmin,"Other Skills"
2836,"Pharmaceutical Industry","Industry Knowledge"
2883,Pharmacology,"Industry Knowledge"
3995,Pharmacy,"Industry Knowledge"
4003,"Pharmacy Technicians","Other Skills"
2573,Philanthropy,"Industry Knowledge"
1435,Philosophy,"Other Skills"
2413,"Philosophy of Mind","Other Skills"
2420,"Philosophy of Religion","Other Skills"
2333,"Phone Etiquette","Interpersonal Skills"
4797,"Phone System Administration","Other Skills"
74,PhoneGap,"Other Skills"
1413,"Photo Editing","Industry Knowledge"
6108,Photogrammetry,"Other Skills"
426,Photography,"Industry Knowledge"
1602,Photojournalism,"Industry Knowledge"
93,Photoshop,"Tools & Technologies"
4871,Photovoltaics,"Industry Knowledge"
28,PHP,"Tools & Technologies"
3945,"php ","Tools & Technologies"
1465,"PHP Applications","Other Skills"
1466,"PHP Frameworks","Other Skills"
641,PhpMyAdmin,"Tools & Technologies"
5305,PhpStorm,"Other Skills"
2280,PHPUnit,"Other Skills"
4906,"Physical Sciences","Other Skills"
589,"Physical Security","Industry Knowledge"
324,Physics,"Industry Knowledge"
5521,"Physics Engines","Other Skills"
6203,"Physics Simulation","Other Skills"
651,Pianist,"Other Skills"
1044,Piano,"Industry Knowledge"
3065,"Piano Performance","Other Skills"
539,"Piano Playing","Other Skills"
4139,"PIC Assembly","Other Skills"
2692,Pig,"Other Skills"
5975,"Pig Latin","Other Skills"
2388,"Pinnacle Studio","Other Skills"
784,Pinterest,"Other Skills"
4422,Pipelines,"Industry Knowledge"
2861,Piping,"Industry Knowledge"
2300,"Pitch Development","Other Skills"
1039,"Pitching Ideas","Other Skills"
4134,"Pivot Tables","Industry Knowledge"
3172,"Pivotal Cloud Foundry","Tools & Technologies"
677,"Pivotal Cloud Foundry (PCF)","Tools & Technologies"
856,"Pivotal Tracker","Other Skills"
6007,"Pixel Art","Other Skills"
4055,Pixelmator,"Other Skills"
2235,Pixi.js,"Tools & Technologies"
5566,PKI,"Other Skills"
221,PL/SQL,"Tools & Technologies"
5256,pl\sql,"Tools & Technologies"
6051,"Plan de negocio","Industry Knowledge"
4260,"Planificación estratégica","Industry Knowledge"
2607,Planning,"Industry Knowledge"
5680,"Plastic Surgery","Industry Knowledge"
2580,"Platform as a Service (PAAS)","Other Skills"
3680,"Platform Development","Other Skills"
6241,"Platform Evangelism","Other Skills"
3190,"Play Framework","Other Skills"
2370,PLC,"Tools & Technologies"
3735,"PLC Ladder Logic","Other Skills"
4088,"PLC Programming","Industry Knowledge"
1816,Pleadings,"Industry Knowledge"
2531,PLSQL,"Tools & Technologies"
3781,PMBOK,"Industry Knowledge"
4261,PMI,"Industry Knowledge"
4266,PMI-ACP,"Industry Knowledge"
4390,PMO,"Industry Knowledge"
4265,PMP,"Industry Knowledge"
4934,"PMP (Proje Yönetimi Uzmanı)","Industry Knowledge"
2728,Pneumatics,"Industry Knowledge"
4008,Poetry,"Industry Knowledge"
3663,"Point Cloud Library","Tools & Technologies"
4167,"Point of Sale","Tools & Technologies"
4590,"Policies & Procedures","Other Skills"
3004,Policy,"Industry Knowledge"
2499,"Policy Analysis","Industry Knowledge"
1281,Polish,Languages
5505,"Political Campaigns","Industry Knowledge"
4384,"Political Science","Industry Knowledge"
1823,"Polymer Characterization","Other Skills"
3355,"Polymerase Chain Reaction (PCR)","Industry Knowledge"
5550,POP3,"Other Skills"
5896,"Population Genetics","Other Skills"
2407,"Porous Materials","Other Skills"
4705,Portals,"Other Skills"
237,"Portfolio Management","Industry Knowledge"
6074,"Portfolio Optimization","Other Skills"
838,"Portrait Photography","Industry Knowledge"
1395,Portuguese,Languages
5515,"Positive Work Environment","Other Skills"
4911,POSIX,"Other Skills"
3908,"Post Go Live Support","Other Skills"
1298,"Post Production","Industry Knowledge"
5979,Postcss,"Tools & Technologies"
1916,PostGIS,"Other Skills"
1398,"Postgre SQL","Tools & Technologies"
2892,Postgres,"Tools & Technologies"
56,PostgreSQL,"Tools & Technologies"
58,Postman,"Tools & Technologies"
708,"Postman API","Tools & Technologies"
6463,PostScript,"Other Skills"
1879,"Powder Coating","Other Skills"
4349,"Power Apps","Tools & Technologies"
4093,"Power BI","Tools & Technologies"
1608,"Power Distribution","Industry Knowledge"
4408,"Power Electronics","Industry Knowledge"
5520,"Power Management","Other Skills"
4949,"Power Pivot","Other Skills"
1609,"Power Systems","Industry Knowledge"
2569,"Power Tools","Other Skills"
3946,PowerBI,"Tools & Technologies"
1716,PowerBuilder,"Other Skills"
2996,PowerCenter,"Other Skills"
5224,"Powerful Communicator","Other Skills"
4424,PowerPivot,"Other Skills"
7,PowerPoint,"Tools & Technologies"
1354,Powershell,"Tools & Technologies"
4712,PowerView,"Other Skills"
2527,PPC,"Industry Knowledge"
4143,Pre-construction,"Industry Knowledge"
3329,Pre-press,"Industry Knowledge"
2549,Pre-sales,"Industry Knowledge"
2540,Preaching,"Interpersonal Skills"
765,"Predictive Analytics","Other Skills"
866,"Predictive Modeling","Other Skills"
503,Premiere,"Tools & Technologies"
2351,"Presentation Development","Other Skills"
193,"Presentation Skills","Interpersonal Skills"
124,Presentations,"Interpersonal Skills"
2583,Presenter,"Other Skills"
775,"Press Releases","Industry Knowledge"
1265,"Press Strategy","Other Skills"
3756,Presto,"Other Skills"
2397,"Prestressed Concrete","Other Skills"
6052,Presupuestos,"Industry Knowledge"
6097,Previsualization,"Other Skills"
6181,Prezi,"Tools & Technologies"
4595,"Price Optimization","Other Skills"
4592,Pricing,"Industry Knowledge"
3243,"Pricing Analysis","Other Skills"
4591,"Pricing Strategy","Industry Knowledge"
2416,Primatology,"Other Skills"
1788,"Primavera P6","Tools & Technologies"
4464,PRINCE2,"Industry Knowledge"
4806,"Print Design","Industry Knowledge"
4029,"Print Management","Industry Knowledge"
4037,"Print Production","Other Skills"
536,"Printed Circuit Board (PCB) Design","Industry Knowledge"
2425,Printers,"Industry Knowledge"
2807,Printing,"Other Skills"
1131,Printmaking,"Industry Knowledge"
3829,"Priority Management","Other Skills"
4161,"Private Cloud","Other Skills"
1671,"Private Clouds","Other Skills"
3738,"Private Equity","Industry Knowledge"
5013,"Private Pilot","Other Skills"
6293,"Private Piloting","Other Skills"
3773,"Pro Engineer","Tools & Technologies"
188,"Pro Tools","Tools & Technologies"
1629,Pro*C,"Other Skills"
763,"Proactive Monitoring","Other Skills"
4552,"Probabilistic Models","Other Skills"
1046,Probability,"Other Skills"
3095,"Probability Theory","Other Skills"
600,"Problem Analysis","Other Skills"
2585,"Problem Management","Industry Knowledge"
214,"Problem Solving","Interpersonal Skills"
3832,"Problem Solving ","Interpersonal Skills"
2577,"Procedural Documentation","Other Skills"
2918,"Process Analysis","Other Skills"
3007,"Process Automation","Industry Knowledge"
6104,"Process Design","Other Skills"
4997,"Process Development","Other Skills"
3395,"Process Flow Documentation","Other Skills"
1097,"Process Improvement","Other Skills"
2105,"Process Management","Industry Knowledge"
5354,"Process Mining","Other Skills"
2360,"Process Optimization","Industry Knowledge"
4918,"Process Optimization ","Industry Knowledge"
3678,"Process Simulation","Industry Knowledge"
3894,Processors,"Other Skills"
3201,Proctoring,"Other Skills"
1887,Procurement,"Industry Knowledge"
5711,"Product Analysis","Other Skills"
3393,"Product Analytics","Industry Knowledge"
2432,"Product Catalog","Other Skills"
2303,"Product Delivery","Other Skills"
3306,"Product Demonstration","Other Skills"
599,"Product Design","Industry Knowledge"
893,"Product Development","Industry Knowledge"
4917,"Product Documentation","Industry Knowledge"
6460,"Product Evangelism","Other Skills"
5209,"Product Ideation","Industry Knowledge"
5215,"Product Incubation","Other Skills"
1995,"Product Innovation","Industry Knowledge"
4509,"Product Launch","Industry Knowledge"
2023,"Product Life Cycle","Other Skills"
4412,"Product Lifecycle Management","Industry Knowledge"
609,"Product Management","Industry Knowledge"
2012,"Product Marketing","Industry Knowledge"
2433,"Product Modelling","Other Skills"
1896,"Product Placement","Other Skills"
4478,"Product Planning","Other Skills"
4433,"Product R&D","Other Skills"
6406,"Product Requirement Definition","Other Skills"
4510,"Product Requirements","Industry Knowledge"
2024,"Product Road Mapping","Other Skills"
1895,"Product Specification","Other Skills"
4479,"Product Strategies","Other Skills"
625,"Product Strategy","Other Skills"
6172,"Product Studio","Other Skills"
5927,"Product Support","Other Skills"
3792,"Product Testing","Other Skills"
5071,"Product Vision","Other Skills"
2770,"Production Management","Industry Knowledge"
5193,"Production Support","Industry Knowledge"
4579,"Productivity Improvement","Other Skills"
6083,"Productivity Software","Other Skills"
6213,"Professional Audio","Other Skills"
3295,"Professional Communication","Other Skills"
2638,"Professional Mentoring","Other Skills"
6267,"Professional Photography","Industry Knowledge"
2548,"Professional Services","Industry Knowledge"
6082,"Professional Services Delivery","Other Skills"
5430,"Profit & Loss Management","Other Skills"
3370,"Program Analysis","Other Skills"
966,"Program Development","Industry Knowledge"
968,"Program Evaluation","Industry Knowledge"
1290,"Program Management","Industry Knowledge"
2523,"Program Trading","Other Skills"
5744,"Programação Apex","Other Skills"
5573,"Programação de PLC","Industry Knowledge"
