id,position,company_name
4101,"ORACLE DBA / Application Developer (R&D Department)","Advanced Computer Technology"
4099,"ORACLE DBA & System Designer (consultant)",CGI
3243,"Oracle PBCS / EPM Consultant",Cognizant
3242,"Oracle PBCS / EPM Consultant","Constance Consulting"
12214,"Oracle SQL and DotNET Developer","Bank of America"
13213,"Oracle UCM specialist",Symantec
10839,"Orange Startup Founder","Orange Silicon Valley"
6593,"Orangeworks Intern","The Home Depot"
6594,"Orangeworks Research Intern","The Home Depot"
5218,"Organic Chemistry Undergraduate Preceptor","Princeton University"
19383,Organiser,"Startup Weekend Prague"
12580,"Organizational Change Management Training Specialist","Yale University"
18537,Organizer,"Genetic Engineering & Biotechnology News"
6949,Organizer,"Google Developers Group"
7450,Organizer,"Impact Labs"
12645,Organizer,"Meteor Hudson Valley"
14922,Organizer,"Seattle Product Management Meetup"
5549,Organizer,Technica
6831,"Organizer - Tech Team",MHacks
2745,"Organizer & Volunteer",HackRU
5560,"Organizer of Curriculum Change for Inclusivity ","University Prep"
3058,Organizer/Mentor,Technica
6258,"Orientation Captain","NYU Tandon School of Engineering"
8853,"Orientation Coordinator","Wheaton College (MA)"
4070,"Orientation Leader","Buffalo State College, Buffalo, NY "
20508,"Orientation Leader","Case Western Reserve University"
6329,"Orientation Leader","Cornell University"
4439,"Orientation Leader","Manhattan College"
6260,"Orientation Leader","NYU Tandon School of Engineering"
1730,"Orientation Leader","Orientation, Transition, and Parent Programs, University at Buffalo"
5848,"Orientation Leader","University of Michigan - Office of New Student Programs"
5365,"Orientation Leader ","University at Buffalo"
4761,"ORSS Intern","Peace Corps"
2797,"Orthotics and Prosthetics Technician","Lehneis Orthotics and Prosthetics, Associates, Ltd."
11889,"OS Deploymen/Test",Microsoft
16284,"OSD Week Instructor","TriCon Elite Consulting"
3599,"Other internal activities","Cerner Corporation"
8618,"Outdoor Education Staff Trainer","Colgate University"
6470,"Outdoor Maintenance","Newton High School"
412,"Outdoor Pursuits - Dune Deck Beach Club","Discovery Land Company"
19234,"Outreach and Founding Member",SLINGSHOT
6600,"Outreach Coordinator","Federation of Organizations"
2658,"Outside Sales Representative","Loconsolo Paints"
10859,"Outsourced Windows Phone 7 Developer",Microsoft
18558,"Outsourcing Android Developer",Abletive.com
777,"Outstanding Developer / Senior Software Developer",iAmplify
9557,"Outward Bound Expedition Team Member","Outward Bound USA"
10353,"Overnight Instructor/Counselor","idTech Camps"
11652,Owner,"(EC) electronic commerce (2001)"
13433,Owner,"All Knight Access"
8361,Owner,"Atlantis Informatica, Ltd."
12641,Owner,"BitNBot LLC"
13559,Owner,"Classic PDF"
14781,Owner,"Dakin Technical Consulting"
11816,Owner,"Digital Commerce Enterprises"
18990,Owner,"Foretelligence Inc."
20390,Owner,GSComputers
4258,Owner,"Lil Lilies"
19408,Owner,"Lumeneo Studios"
21020,Owner,"Manoj Photography"
10063,Owner,"Opaltech Systems"
3460,Owner,"Pepplish Provisions"
17131,Owner,"Pilot Innovation LLC"
11167,Owner,Poldieestates
18861,Owner,"SB Consulting"
10150,Owner,"SharePoint Netherlands"
11168,Owner,Software-Integration
3830,Owner,"Steven Collins LLC"
11171,Owner,"Tabak-Trafik Munchplatz"
20575,Owner,"Treehouse Technologies"
10206,Owner,"Web Croissants Consulting"
17023,Owner,WhizIT
13200,"Owner / Photographer","Creekside Equestrian Photography"
12419,"Owner / Principal Consultant","Metaligence, LLC"
19576,"Owner / Software Developer","Manit Systems, Inc."
15592,"Owner / Software Engineer","Augmented Labs, LLC"
16785,"Owner and Developer","Comprehensive Custom Software, LLC"
16777,"Owner, CEO, Data Engineer, and IT Admin","A&D ATM's"
14881,"Owner, Designer, Developer","Peripteral Design"
14204,"Owner, Full Stack Developer/Solutions Architect",AMEPSOFT
12542,"Owner, operator, chief cook and bottle washer","Bear Rock Designs"
14672,"Owner, Producer & Director","S.A.M.A.R.A.T.S. Uday Thombre Productions"
17041,Owner/Operator,DVI
19510,Owner/President,"Baklava Unlimited"
19529,Owner/President,"Janet's Baklava"
9807,"Owner/Primary Developer",Medarwin
15574,"P-Seller (previously V-SSP)",Microsoft
2805,"PaaS Co-op","TD Ameritrade"
17405,"PADI IDC Staff Instructor and Emergency First Response Instructor (CPR/AED)","PADI - The Way the World Learns to Dive ®"
2698,"Palisade Fashion","Software Engineering Applications"
18095,"Palmetto Assistant Professor","University of South Carolina - Columbia"
14703,"Panelist & Reviewer for IEEE "Admission and Advancement (A&A) Senior Member Review Panel"",IEEE
1649,"Panels Coordinator, Tribeca Film Festival","Tribeca Enterprises"
1824,Paralegal,"Fragomen Worldwide"
2040,Paralegal,"Katten Muchin Rosenman LLP"
163,"Paralegal/Records Manager","Fulton, Rowe & Hart, LLP"
3335,Paraprofessional,"BayShore School District"
3950,"Parish Minister","Unitarian Universalist Congregation"
840,"Park Ranger","Friends of the High Line"
5698,"Part Time Assistant Research Scientist","NYU Robotics Learning Lab"
14244,"Part Time Content Contributor","The Next Big Step, Delhi"
20247,"Part Time Instructor","University of Pittsburgh"
16308,"Part Time Software Developer","US Government (USGS)"
2169,"Part Time Staff","St. Joseph's College NY"
1385,"Part Time Submitty Developer","Rensselaer Polytechnic Institute"
1394,"Part-Time Bookseller","Barnes and Noble"
17275,"Part-time Consultant",Capgemini
9078,"Part-time Contractor at Microsoft, et al.","Murdoch Services Inc"
16069,"Part-time Instructor","Universidad de Santiago de Chile"
20413,"Part-Time Lecturer","University of Waterloo"
6191,"Part-time Research Programmer","Linguistic Data Consortium"
16675,"Part-time Software Developer","cmorq, Organized Blockchain Data"
8217,"Part-time Web Developer","Brandeis University"
7034,"Part-time Web Developer","Indiana University Data To Insight Center"
13873,Participant,BUILD
5598,Participant,"Courant Institute of Mathematical Sciences (NYU)"
1220,Participant,"Girls Who Code"
4344,Participant,"MIND Alliance at Hunter College"
13875,Participant,"PENCIL, Inc."
13309,Participant,"Recurse Center"
4345,Participant,"Rising Stars Conference at Brooklyn College"
13871,Participant,"The New Jewish Home"
1101,Participant,"Women in Business Initiative (WIBI) Program"
5207,"Participant, Google CodeU Program",Google
6992,Participant/Developer,"CUNY Tech Prep (NYC Tech Talent Pipeline)"
8205,"Participating student","Wall Street Prep Financial Training Program"
16066,Partner,"Ciberseguridad Humana"
18131,Partner,"Crypto Working Group"
8693,Partner,"DEW Design, LLC"
290,Partner,"DHANTEK INC"
20058,Partner,"Omne Solutions, LLC"
14195,Partner,PatientConnect
10228,Partner,"Silicon Valley Product Group"
16832,Partner,SiriusIQ
16902,Partner,Souptoys
15890,"Partner / CTO / Head of Design",FindTouch
10957,"Partner & Head of Education","MFC Equity"
10910,"Partner & Member Of The Board Of Advisors",VeganDukan.
18757,"Partner Account Manager - System Integrators",Microsoft
3586,"Partner and Customer Engineer, Android Enterprise",Google
3589,"Partner Engineer","Randstad Technologies US"
18647,"Partner Group Engineering Manager",Microsoft
15266,"Partner Group Engineering Manager, Azure Cosmos DB, Azure Data",Microsoft
18649,"Partner Group Engineering Manager: Internet Explorer Web Programming Platform",Microsoft
15127,"Partner Manager",MicroStrategy
18756,"Partner Sales Executive - Small & Medium Businesses",Microsoft
12250,"Partner Software Development Manager",Microsoft
12147,"Partner Software Eng Manager",Microsoft
15485,"Partner Tech Evangelist - Architect, FinTech's",Microsoft
15484,"Partner Tech Strategist ( V-CTO ), GPS, FinTech's",Microsoft
18236,"Partner Technical Consultant",Volt
3587,"Partner Technical Specialist","Randstad Technologies US"
13231,"Partner Technical Writer",Medium
17021,"Partner, Consultant","WhizIT ApS"
14007,"Partner, Software Engineering",Microsoft
17484,"Partner/Project Lead/Analyst/.NET Developer","Common Dream Software"
7209,"Partner/Software Engineer","HS Transit"
1434,"Partnership Marketing","Major League Soccer"
11112,"Partnerships and Strategy",Adtile
20886,"Parttime Graduate Student","University of Texas at Austin - Cockrell School of Engineering"
12648,"Patent Committee Member, SME","Motorola Mobility, Inc."
6524,"Patient Care Associate","Apicha Community Health Center"
14772,Patroller,"National Ski Patrol"
7049,"Pavement Management Intern","Cornell Local Roads Program"
20881,"Payload Engineer","Northrop Grumman"
9617,"Payload: Executive Board, Webmaster","LionTech Rocket Lab"
14591,"Payments @ Netflix",Netflix
2465,"Payroll Associate","Argo Real Estate"
7978,"Payroll Specialist","Integrated Employer Solutions, LLC"
19083,"PC Technician","St. Joseph High School"
918,"PC/Hardware Support Intern","Sullivan & Cromwell LLP"
14487,"PC/Network Technician","PERSONAL COMPUTERS INC"
2728,"PCHO Sales","Best Buy"
5471,"Peer Advisor","Academic Support Center- Rochester Institute of Technology"
8831,"Peer Advisor","UMass School of Public Health and Health Sciences"
1001,"Peer Advisor","Watson Advising"
20291,"Peer Mentor","Seattle University"
12851,"Peer Mentor","University of California, Santa Cruz"
8607,"Peer Mentor","University of Massachusetts Lowell"
16029,"Peer Mentor - First Year Learning Communities","The City University of New York"
20293,"Peer Mentor - Office of Undergraduate Research","University of Central Florida"
14175,"Peer Mentoring Junior Lead","Virginia Tech"
20507,"Peer Tutor","Case Western Reserve University"
77,"Peer Tutor","CMU Academic Development"
8325,"Peer Tutor","Hack Reactor"
1713,"Peer Tutor","Westchester Community College"
1094,"Peer Tutor","Yeshiva University"
5017,"Peer Tutor ","Barnard Academic Assistance Program"
5159,"Peer Tutor for COS217: Introduction to Programming Systems (Academic year 2019-2020) ","University: Princeton University Computer Science"
15726,"Peer Tutor/Course Assistant","Academic Resource Center, Carnegie Mellon University in Qatar"
12562,"Penetration Testing","Universität Passau"
17874,"Peoplesoft Consultant","The University of Texas Southwestern Medical Center at Dallas"
17872,"Peoplesoft Developer","AT&T Business"
17873,"Peoplesoft Developer","New York City Department of Transportation"
17868,"Peoplesoft Developer","Trinity Technology Partners, Inc."
17871,"Peoplesoft Developer","University of North Carolina at Chapel Hill"
17869,"PeopleSoft HCM Developer","CACI International Inc"
20288,"Per Diem Registered Nurse",Swedish
19310,"Perception Lead, Robotics AI",Amazon
18936,"Performance & Capacity Engineer",PepsiCO
7692,"Performance Analytics Engineer","GE Power"
3206,"Performance Engineer",IBM
13218,"Performance Engineer",Microsoft
11840,"Performance Engineer",Volt
7073,"Performance Engineering Intern",Salesforce
18532,"Performance Handler","Inglip Enterprises"
18942,"Performance Test Architect","Capital One Auto Finance, TX"
18940,"Performance Test Engineer","XO-Communication, Dallas, TX"
18937,"Performance Test Lead","XO Communications"
3119,"Performance Tools, Algorithms and Analysis","IBM T.J. Watson Research"
8834,Performer,"Not Ready for Bedtime Players"
3863,"Perl Programming","Learning Tree International"
6735,"Personal Assistant to Managing Director","Golden Echo (USA) Corp"
20240,"Personal Sabbatical","Personal Sabatical"
877,"Pet Sitter","Trails End Pet Sitting"
14567,"PetSmart Projects","Harte Hanks"
19094,"Petty Officer 3rd Class","US Navy"
7487,"PGHT Researcher","Boston University"
14039,"Ph.D Researcher","Georgia Institute of Technology"
10020,"Ph.D. Candidate","UC Irvine"
9754,"Ph.D. Student","University of Illinois at Urbana-Champaign"
996,"Pharmaceutical Technician","Central Pharmacy"
5727,Pharmacist,"CVS Health"
5728,"Pharmacy Intern","CVS Health"
5729,"Pharmacy Technician","CVS Health"
1875,"Pharmacy Technician","CVS Pharmacy"
4693,"Pharmacy Technician /Software Technician ","M&I DBA Amrina Pharmacy"
14162,PHD,"University of California, San Diego"
13949,"PhD - Marketing","Northwestern University - Kellogg School of Management"
5367,"PHD Candidate","The Ohio State University"
19392,"PhD Candidate","Yale University"
9915,"PhD Intern Wireless Network Researcher","Rockwell Collins"
12866,"PhD Research","University of Illinois at Urbana-Champaign"
9913,"PhD Research Assistant WiNGs/WANDER Lab","University of Wisconsin-Madison"
18241,"PhD Researcher","Harvard University"
13741,"PhD Student","Carnegie Mellon University"
2704,"PhD Student","Cornell University"
13765,"PhD student",Inria
14380,"PhD Student","New York University"
17920,"PhD Student","Stanford University Graduate School of Business"
9762,"PHD Student","UC Santa Barbara"
18104,"PhD Student","University of California at San Diego"
14157,"PhD student","University of Cambridge"
17849,"PHD Student","University of Massachusetts Amherst"
10558,"PHD Student","University of Michigan"
17977,"PhD Student Collaborator","SRI International"
13640,"PhD Student in AI","New York University"
12887,"PhD Student in Computer Science","Columbia University"
13795,"PhD Student, Machine Learning Department","Carnegie Mellon University"
9914,"PhD Visiting Researcher Cell Network Research","Sprint Applied Research & Advanced Technology Labs"
4197,"Phonathon Representative","Duke University"
2127,"Photo Archives Intern","The Field Museum"
2547,Photographer,"Matthew Costabile Photographer"
5966,Photographer,"Vancouver Aquarium Marine Science Centre"
13138,"Photographer and Videographer Assistant","Golden Key International Honour Society"
5968,"Photographer Assistant","Dynamic Weddings"
1350,"Photography Studio Assistant","Go Studios"
15546,Photojournalist,Freelance
2499,"PHP Application Developer - Intern","FGI (FGI Finance & FGI Risk)"
20789,"PHP Developement Intern","Hi-Tec Systems, Inc."
17593,"PHP Developer","Georgia State University"
17717,"PHP Developer",Shoplet.com
16318,"PHP Developer",Taho
10256,"PHP Developer / Flash Developer","Live Interactive"
18634,"PHP Developer Intern",Synacor
7000,"PHP programmer","MK Design Studio"
8862,"PHP Web Developer",Albstream.com
20539,"PHP Web Developer",SportZozo
20818,"PHP Web Developer Intern","3rd Cup of Java"
9252,"PHP, XML, MySQL, HTML, CSS, JavaScript Developer, Owner and Webmaster",HomeListingsMap.com
15240,"Physics & Chemistry Tutor","Lehman College"
1208,"Physics Lab Assistant","Carleton College"
3055,"Physics Research Assistant","Queens College"
16910,"pi maker",picorp
3357,"Piano Accompanist","Ballet Lubbock Inc"
3356,"Piano Teacher","Joyful Noise Music Studio"
3783,"Piazza Tech Tour 2017 Scholarship ",Piazza
